chrom,start,stop,annotation,annotation_start
CP075071.1,1609419,1610337,"RLX-incomp_Blc183_Supercontig_3.1_2633511_2636076_LTR_Gypsy"" 1 949",RLX
CP075071.1,1610351,1610596,"DTX-incomp-chim_Blc84_Supercontig_3.3_1764626_1772066_DNA_TcMar"" 3112 3960",DTX
CP075071.1,1610597,1611157,"RLX-incomp_Blc94_Supercontig_3.1_2723681_2730028_LTR_Gypsy_reversed"" 5801 6347",RLX
CP075071.1,1611158,1612079,"RIX-incomp_Blc9_Cpos_C735-B-R58-Map20"" 5488 6417",RIX
CP075071.1,1612053,1612089,"RIX-incomp_Blc145_Cpos_C735-B-R4-Map5_reversed"" 504 540",RIX
CP075071.1,1612086,1612423,"RLX-comp-chim_Blc71_Cpos_C735-L-B36-Map1"" 6607 6944",RLX
CP075071.1,1612425,1618133,"RLX-comp_Blc13_Cpos_C735-L-B42-Map1_reversed"" 2 5701",RLX
CP075071.1,1618404,1620619,"RLX-comp_Blc200_Cpos_C735-L-B64-Map1"" 431 1940",RLX
CP075071.1,1620620,1621781,"RLX-incomp_Blc158_Supercontig_3.1_2792704_2796112_LTR_Gypsy_reversed"" 1 1162",RLX
CP075071.1,1621795,1621846,"RLX-incomp_Blc1_Supercontig_3.4_130580_137649_LTR_Gypsy_reversed"" 6774 6824",RLX
CP075071.1,1621854,1622466,"RLX-incomp_Blc94_Supercontig_3.1_2723681_2730028_LTR_Gypsy_reversed"" 5751 6347",RLX
CP075071.1,1622468,1622538,"RLX-incomp_Blc114_Supercontig_3.5_271249_276444_LTR_Gypsy_reversed"" 1 71",RLX
CP075071.1,1622622,1622788,"DTX-incomp_Blc176_Cpos_C735-B-R44-Map3_reversed"" 2560 2727",DTX
CP075071.1,1622776,1623040,"DTX-incomp_Blc230_Cpos_C735-B-R23-Map7_reversed"" 1 267",DTX
CP075071.1,1622822,1623043,"DTX-incomp-chim_Blc96_Supercontig_3.2_4737649_4743922_DNA_TcMar_reversed"" 2350 2574",DTX
CP075071.1,1627107,1627123,"DYX-incomp-chim_Blc47_Supercontig_3.1_6563877_6576065_DNA_hAT"" 5862 5874",DYX
CP075071.1,1627124,1628870,"DTX-incomp_Blc23_Supercontig_3.1_6562027_6563893_DNA_TcMar"" 1 1736",DTX
CP075071.1,1628874,1629386,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 6299 6853",DTX
CP075071.1,1629493,1634752,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 1026 6298",DTX
CP075071.1,1634731,1634918,"DTX-incomp_Blc231_Cpos_C735-B-R37-Map3_reversed"" 939 1126",DTX
CP075071.1,1634747,1634858,"DTX-incomp-chim_Blc96_Supercontig_3.2_4737649_4743922_DNA_TcMar_reversed"" 4040 4233",DTX
CP075071.1,1634859,1634938,"DYX-incomp-chim_Blc47_Supercontig_3.1_6563877_6576065_DNA_hAT"" 5796 5875",DYX
CP075071.1,1634891,1634961,"DTX-incomp-chim_Blc69_Supercontig_3.1_2848002_2856807_DNA_TcMar_reversed"" 5309 5368",DTX
CP075071.1,1634962,1636105,"DTX-incomp_Blc148_Supercontig_3.1_2730027_2733961_DNA_TcMar"" 1 1145",DTX
CP075071.1,1636106,1643062,"RLX-incomp_Blc13_Cpos_C735-L-B43-Map1"" 1 6957",RLX
CP075071.1,1643064,1643817,"DTX-incomp_Blc148_Supercontig_3.1_2730027_2733961_DNA_TcMar"" 1142 1897",DTX
CP075071.1,1643746,1643894,"DTX-incomp-chim_Blc69_Supercontig_3.1_2848002_2856807_DNA_TcMar_reversed"" 7152 7289",DTX
CP075071.1,1643824,1644250,"DXX-MITE_Blc36_Cpos_C735-B-R64-Map5"" 3 428",DXX
CP075071.1,1644203,1644256,"DTX-incomp_Blc148_Supercontig_3.1_2730027_2733961_DNA_TcMar"" 3641 3693",DTX
CP075071.1,1644321,1644419,"DYX-comp_Blc130_Supercontig_3.5_2432583_2437026_LTR_Ngaro"" 2662 2761",DYX
CP075071.1,1644779,1646643,"DTX-incomp_Blc23_Supercontig_3.1_6562027_6563893_DNA_TcMar"" 1 1866",DTX
CP075071.1,1646644,1646676,"DTX-incomp_Blc148_Supercontig_3.1_2730027_2733961_DNA_TcMar"" 3658 3686",DTX
CP075071.1,1646620,1646725,"DYX-incomp-chim_Blc47_Supercontig_3.1_6563877_6576065_DNA_hAT"" 5796 6167",DYX
CP075071.1,1646726,1647033,"DYX-comp_Blc130_Supercontig_3.5_2432583_2437026_LTR_Ngaro"" 1 308",DYX
CP075071.1,1647034,1647547,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 6291 6854",DTX
CP075071.1,1647629,1652888,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 1029 6290",DTX
CP075071.1,1652888,1657030,"DYX-comp_Blc130_Supercontig_3.5_2432583_2437026_LTR_Ngaro"" 302 4441",DYX
CP075071.1,1752367,1752415,"RXX-LARD_Blc65_Cpos_C735-B-R77-Map3"" 220 268",RXX
CP075071.1,1830589,1830726,"RXX-LARD_Blc65_Cpos_C735-B-R77-Map3"" 4561 4712",RXX
CP075071.1,1874237,1874362,"DTX-incomp-chim_Blc63_Supercontig_3.2_1281305_1290824_DNA_TcMar_reversed"" 1044 1167",DTX
CP075071.1,1874259,1876396,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 3167 5305",DTX
CP075071.1,1876373,1876394,"RLX-incomp_Blc125_Cpos_C735-B-G3-Map20_reversed"" 1488 1509",RLX
CP075071.1,1876395,1882985,"RLX-incomp_Blc2_Cpos_C735-B-R6-Map20"" 3986 10578",RLX
CP075071.1,1882982,1883415,"RLX-incomp_Blc221_Cpos_C735-B-G15-Map20_reversed"" 935 1369",RLX
CP075071.1,1883409,1887404,"RLX-incomp_Blc2_Cpos_C735-B-R6-Map20"" 2 3995",RLX
CP075071.1,1887405,1890159,"RLX-incomp_Blc3_Supercontig_3.1_65866_71175_LTR_Copia_reversed"" 2136 4890",RLX
CP075071.1,1890160,1891603,"RLX-comp_Blc1_Cpos_C735-B-G68-Map6_reversed"" 3 1447",RLX
CP075071.1,1891606,1902176,"RLX-incomp_Blc2_Cpos_C735-B-R6-Map20"" 1 10577",RLX
CP075071.1,1902177,1906155,"RLX-incomp-chim_Blc2_Cpos_C735-B-G77-Map20_reversed"" 6629 10589",RLX
CP075071.1,1906153,1906254,"RLX-incomp-chim_Blc2_Cpos_C735-B-G77-Map20_reversed"" 10520 10596",RLX
CP075071.1,1906255,1910030,"RLX-comp_Blc1_Cpos_C735-B-G68-Map6_reversed"" 3295 7073",RLX
CP075071.1,1910031,1910454,"RLX-comp_Blc3_Cpos_C735-L-B52-Map1"" 4886 5310",RLX
CP075071.1,1938738,1938973,"RLX-incomp_Blc12_Supercontig_3.5_2377264_2387844_LTR_Gypsy_reversed"" 8765 9004",RLX
CP075071.1,2010892,2010978,"RIX-incomp_Blc34_Supercontig_3.5_1397432_1398531_LINE_Tad1"" 1022 1099",RIX
CP075071.1,2019815,2019900,"DTX-incomp-chim_Blc60_Supercontig_3.4_2591445_2601928_DNA_TcMar_reversed"" 3098 3174",DTX
CP075071.1,2019845,2019912,"DTX-incomp-chim_Blc60_Supercontig_3.4_2591445_2601928_DNA_TcMar_reversed"" 3105 3174",DTX
CP075071.1,2019884,2019954,"DTX-incomp-chim_Blc60_Supercontig_3.4_2591445_2601928_DNA_TcMar_reversed"" 3105 3174",DTX
CP075071.1,2019899,2019966,"DTX-incomp-chim_Blc60_Supercontig_3.4_2591445_2601928_DNA_TcMar_reversed"" 3105 3174",DTX
CP075071.1,2030242,2032577,"DTX-incomp_Blc4_Supercontig_3.3_516889_519233_DNA_TcMar"" 9 2344",DTX
CP075071.1,2032529,2032583,"DTX-incomp_Blc4_Supercontig_3.5_125080_127537_DNA_TcMar_reversed"" 450 504",DTX
CP075071.1,2150880,2151154,"DTX-incomp_Blc157_Supercontig_3.4_1543096_1546512_DNA_TcMar"" 2331 2605",DTX
CP075071.1,2152358,2153971,"RLX-incomp_Blc144_Cpos_C735-B-R127-Map4"" 2427 4040",RLX
CP075071.1,2158146,2158327,"DTX-incomp-chim_Blc84_Supercontig_3.3_1764626_1772066_DNA_TcMar"" 1 182",DTX
CP075071.1,2396559,2396615,"DTX-incomp_Blc157_Supercontig_3.4_1543096_1546512_DNA_TcMar"" 2288 2344",DTX
CP075071.1,2396566,2398897,"DTX-incomp_Blc4_Supercontig_3.3_516889_519233_DNA_TcMar"" 13 2344",DTX
CP075071.1,2398807,2398915,"DTX-incomp_Blc139_Supercontig_3.3_4152567_4156718_DNA_TcMar_reversed"" 1744 1829",DTX
CP075071.1,2466194,2466235,"RLX-incomp_Blc3_Supercontig_3.1_170447_175067_LTR_Copia"" 66 107",RLX
CP075071.1,2552921,2553162,"DTX-incomp-chim_Blc51_Supercontig_3.4_25883_37108_DNA_TcMar_reversed"" 5659 5898",DTX
CP075071.1,2553120,2553169,"noCat_Blc211_Cpos_C735-B-G2-Map20"" 17 66",noCat_Blc211_Cpos_C735
CP075071.1,2583083,2584202,"DTX-incomp_Blc232_Cpos_C735-B-G18-Map7_reversed"" 1 1120",DTX
CP075071.1,2609099,2609127,"DTX-incomp_Blc193_Supercontig_3.5_2549689_2551850_DNA_TcMar"" 2134 2161",DTX
CP075071.1,2609128,2611291,"DTX-incomp_Blc193_Supercontig_3.5_2549689_2551850_DNA_TcMar"" 1 2161",DTX
CP075071.1,2666903,2666920,"DTX-comp_Blc76_Supercontig_3.5_1428063_1436055_DNA_TcMar_reversed"" 7623 7762",DTX
CP075071.1,2666921,2667034,"DXX-MITE_Blc36_Cpos_C735-B-R64-Map5"" 280 399",DXX
CP075071.1,2667039,2667360,"DTX-incomp_Blc197_Supercontig_3.2_951314_953313_DNA_TcMar"" 839 1204",DTX
CP075071.1,2672643,2672748,"RIX-incomp_Blc204_Cpos_C735-B-G23-Map20"" 1752 1860",RIX
CP075071.1,2686155,2686428,"DXX-MITE_Blc36_Cpos_C735-B-R64-Map5"" 37 282",DXX
CP075071.1,2807296,2809628,"DTX-incomp_Blc4_Supercontig_3.3_516889_519233_DNA_TcMar"" 12 2344",DTX
CP075071.1,2809558,2809638,"DTX-incomp-chim_Blc83_Supercontig_3.1_1112161_1119614_DNA_TcMar_reversed"" 2083 2156",DTX
CP075071.1,2809578,2809655,"DTX-incomp_Blc139_Supercontig_3.3_4152567_4156718_DNA_TcMar_reversed"" 4038 4094",DTX
CP075071.1,3098188,3098361,"RLX-comp_Blc1_Cpos_C735-B-G68-Map6_reversed"" 5483 5678",RLX
CP075071.1,3098472,3098580,"RLX-incomp_Blc6_Supercontig_3.6_141905_152533_LTR_Gypsy"" 9030 9138",RLX
CP075071.1,3274958,3275020,"RLX-incomp_Blc3_Supercontig_3.1_8408846_8414156_LTR_Gypsy_reversed"" 5209 5261",RLX
CP075071.1,3276346,3276786,"DTX-incomp-chim_Blc84_Supercontig_3.3_1764626_1772066_DNA_TcMar"" 1 455",DTX
CP075071.1,3276553,3276869,"RLX-comp_Blc3_Supercontig_3.1_3145962_3151187_LTR_Copia_reversed"" 58 380",RLX
CP075071.1,3276877,3277501,"RLX-comp_Blc3_Supercontig_3.1_365926_371204_LTR_Copia"" 913 1520",RLX
CP075071.1,3277496,3277843,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 120 462",DTX
CP075071.1,3294686,3294750,"DTX-comp-chim_Blc182_Supercontig_3.1_4893304_4895932_DNA_TcMar"" 1977 2041",DTX
CP075071.1,3294723,3294930,"DTX-comp-chim_Blc182_Supercontig_3.1_4893304_4895932_DNA_TcMar"" 2109 2288",DTX
CP075071.1,3294929,3295082,"DTX-incomp-chim_Blc60_Supercontig_3.4_2591445_2601928_DNA_TcMar_reversed"" 10190 10342",DTX
CP075071.1,3301617,3301896,"DTX-incomp_Blc66_Supercontig_3.3_1567878_1576797_DNA_TcMar"" 8551 8833",DTX
CP075071.1,3302046,3302155,"RLX-incomp_Blc7_Supercontig_3.4_1671372_1676836_LTR_Copia_reversed"" 1 89",RLX
CP075071.1,3306012,3306086,"RLX-incomp-chim_Blc43_Cpos_C735-L-B5-Map1"" 13753 13826",RLX
CP075071.1,3309053,3309104,"RLX-incomp_Blc29_Supercontig_3.1_6588650_6593944_LTR_Gypsy"" 4943 5290",RLX
CP075071.1,3309105,3309395,"DTX-comp-chim_Blc182_Supercontig_3.1_4893304_4895932_DNA_TcMar"" 1992 2282",DTX
CP075071.1,3309402,3310248,"RLX-comp_Blc1_Cpos_C735-B-G68-Map6_reversed"" 5293 6158",RLX
CP075071.1,3310357,3310831,"RLX-comp_Blc1_Cpos_C735-B-G68-Map6_reversed"" 6392 6882",RLX
CP075071.1,3311843,3311950,"RLX-incomp_Blc15_Supercontig_3.6_2159629_2161991_LTR_Gypsy"" 2141 2257",RLX
CP075071.1,3311907,3311936,"RLX-incomp-chim_Blc46_Cpos_C735-L-B9-Map1"" 1183 1443",RLX
CP075071.1,3311937,3312510,"RLX-comp_Blc3_Supercontig_3.1_365926_371204_LTR_Copia"" 807 1389",RLX
CP075071.1,3312511,3312551,"RLX-incomp-chim_Blc46_Cpos_C735-L-B9-Map1"" 797 1182",RLX
CP075071.1,3312657,3312940,"RLX-comp_Blc3_Supercontig_3.1_365926_371204_LTR_Copia"" 275 588",RLX
CP075071.1,3312940,3313018,"RLX-incomp_Blc3_Supercontig_3.2_3810894_3816163_LTR_Copia_reversed"" 142 217",RLX
CP075071.1,3329266,3329352,"RLX-incomp_Blc185_Supercontig_3.2_636928_639405_LTR_Copia_reversed"" 1 85",RLX
CP075071.1,3329277,3329358,"RLX-incomp-chim_Blc38_Supercontig_3.3_902192_925079_DNA_TcMar"" 3248 3329",RLX
CP075071.1,3333498,3333728,"DTX-incomp_Blc213_Supercontig_3.4_12928_14490_DNA_TcMar"" 784 1007",DTX
CP075071.1,3333974,3334441,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 5964 6592",DTX
CP075071.1,3334442,3334567,"DTX-incomp_Blc213_Supercontig_3.4_12928_14490_DNA_TcMar"" 657 776",DTX
CP075071.1,3339625,3339714,"RLX-comp_Blc3_Supercontig_3.5_314429_319691_LTR_Copia"" 5104 5250",RLX
CP075071.1,3342923,3343279,"RXX-LARD_Blc65_Cpos_C735-B-R77-Map3"" 8877 9229",RXX
CP075071.1,3351822,3351913,"DTX-incomp_Blc5_Supercontig_3.3_896356_902196_DNA_hAT"" 5043 5134",DTX
CP075071.1,3365931,3367337,"RLX-comp_Blc1_Cpos_C735-B-G68-Map6_reversed"" 1 1417",RLX
CP075071.1,3367338,3367685,"RLX-incomp_Blc258_Supercontig_3.5_3329400_3329748_LTR_Gypsy"" 1 348",RLX
CP075071.1,3367686,3367851,"DTX-incomp_Blc176_Cpos_C735-B-R44-Map3_reversed"" 2560 2726",DTX
CP075071.1,3367936,3368474,"RLX-incomp_Blc114_Supercontig_3.5_271249_276444_LTR_Gypsy_reversed"" 1 535",RLX
CP075071.1,3368471,3368759,"RLX-incomp_Blc13_Cpos_C735-B-G62-Map4"" 14 270",RLX
CP075071.1,3368733,3368989,"RLX-incomp_Blc114_Supercontig_3.5_271249_276444_LTR_Gypsy_reversed"" 532 788",RLX
CP075071.1,3381282,3381417,"RLX-incomp_Blc7_Supercontig_3.3_816819_822283_LTR_Copia"" 2628 2771",RLX
CP075071.1,3383597,3383778,"RLX-incomp_Blc7_Supercontig_3.5_3258959_3264421_LTR_Copia_reversed"" 20 200",RLX
CP075071.1,3383779,3385607,"DTX-comp_Blc206_Supercontig_3.5_3356263_3358087_DNA_TcMar"" 1 1824",DTX
CP075071.1,3394265,3394367,"RLX-incomp-chim_Blc43_Cpos_C735-L-B5-Map1"" 13723 13826",RLX
CP075071.1,3394751,3397393,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 5693 8376",DTX
CP075071.1,3398814,3398880,"RLX-incomp-chim_Blc43_Cpos_C735-L-B5-Map1"" 13736 13826",RLX
CP075071.1,3399078,3402120,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 5306 8356",DTX
CP075071.1,3402122,3402199,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 8264 8340",DTX
CP075071.1,3402204,3402330,"DYX-incomp-chim_Blc47_Supercontig_3.1_6563877_6576065_DNA_hAT"" 5832 5961",DYX
CP075071.1,3410814,3410998,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 8371 8480",DTX
CP075071.1,3421289,3421354,"DTX-incomp-chim_Blc45_Supercontig_3.5_3367237_3380922_DNA_TcMar"" 1714 1778",DTX
CP075071.1,3429283,3429808,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 1029 1564",DTX
CP075071.1,3430535,3437091,"RXX-LARD_Blc65_Cpos_C735-B-R77-Map3"" 1 9271",RXX
CP075072.1,120,296,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 8314 8489",DTX
CP075072.1,161,807,"RXX-TRIM_Blc207_Cpos_C735-L-B65-Map1"" 510 1608",RXX
CP075072.1,769,808,"DTX-incomp_Blc148_Supercontig_3.1_2730027_2733961_DNA_TcMar"" 2535 2570",DTX
CP075072.1,809,1073,"RLX-incomp_Blc13_Cpos_C735-L-B43-Map1"" 1 265",RLX
CP075072.1,1072,1570,"RLX-incomp_Blc125_Cpos_C735-B-G3-Map20_reversed"" 3635 4138",RLX
CP075072.1,1571,2084,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 6299 6854",DTX
CP075072.1,2169,7389,"DTX-comp-chim_Blc5_Supercontig_3.3_34249_41103_DNA_hAT_reversed"" 1030 6298",DTX
CP075072.1,7388,7656,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 7742 8045",DTX
CP075072.1,7692,15358,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 2 7741",DTX
CP075072.1,14465,14707,"DTX-incomp-chim_Blc41_Cpos_C735-B-R3-Map16_reversed"" 6848 8463",DTX
CP075072.1,14708,16667,"DTX-incomp-chim_Blc39_Supercontig_3.3_4270292_4291141_DNA_hAT_reversed"" 6276 8171",DTX
CP075072.1,16651,16829,"DTX-incomp-chim_Blc84_Supercontig_3.3_1764626_1772066_DNA_TcMar"" 1 179",DTX
CP075072.1,21006,22619,"RLX-incomp_Blc144_Cpos_C735-B-R127-Map4"" 2427 4040",RLX
CP075072.1,23823,24075,"DTX-incomp_Blc157_Supercontig_3.4_1543096_1546512_DNA_TcMar"" 2331 2583",DTX
CP075072.1,24076,30814,"DTX-incomp-chim_Blc41_Cpos_C735-B-R3-Map16_reversed"" 22 6865",DTX
CP075072.1,29473,37086,"DTX-incomp_Blc54_Supercontig_3.5_19355_30059_DNA_TcMar_reversed"" 59 7795",DTX
CP075072.1,36487,37507,"DTX-incomp-chim_Blc73_Supercontig_3.3_5020_13409_DNA_hAT_reversed"" 297 1314",DTX
CP075072.1,37180,37582,"RXX-LARD_Blc184_Cpos_C735-L-B59-Map1"" 434 1804",RXX
CP075072.1,37583,39413,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 8656 10585",DTX
CP075072.1,39414,39586,"RXX-LARD_Blc184_Cpos_C735-L-B59-Map1"" 1805 2400",RXX
CP075072.1,39592,40472,"RXX-TRIM_Blc207_Cpos_C735-L-B65-Map1"" 578 1804",RXX
CP075072.1,40329,41009,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 7742 8457",DTX
CP075072.1,41045,48558,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 183 7741",DTX
CP075072.1,47411,50062,"DTX-incomp-chim_Blc39_Supercontig_3.3_4270292_4291141_DNA_hAT_reversed"" 5878 8678",DTX
CP075072.1,47924,55965,"DTX-incomp-chim_Blc41_Cpos_C735-B-R3-Map16_reversed"" 343 8463",DTX
CP075072.1,54928,62131,"DTX-incomp_Blc54_Supercontig_3.5_19355_30059_DNA_TcMar_reversed"" 504 7795",DTX
CP075072.1,61532,62561,"DTX-incomp-chim_Blc73_Supercontig_3.3_5020_13409_DNA_hAT_reversed"" 297 1314",DTX
CP075072.1,62118,63173,"DTX-incomp_Blc54_Supercontig_3.5_19355_30059_DNA_TcMar_reversed"" 9662 10699",DTX
CP075072.1,62300,63298,"RXX-LARD_Blc184_Cpos_C735-L-B59-Map1"" 1 1305",RXX
CP075072.1,63299,65253,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 8656 10582",DTX
CP075072.1,65254,66154,"RXX-LARD_Blc184_Cpos_C735-L-B59-Map1"" 1306 2485",RXX
CP075072.1,66155,66234,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 8408 8486",DTX
CP075072.1,66235,67593,"RLX-incomp_Blc166_Cpos_C735-B-G50-Map3"" 1697 3056",RLX
CP075072.1,67575,67703,"DTX-incomp-chim_Blc152_Supercontig_3.5_106348_109975_DNA_TcMar"" 3502 3627",DTX
CP075072.1,67590,78158,"RLX-incomp_Blc2_Cpos_C735-B-R6-Map20"" 2 10576",RLX
CP075072.1,78159,80683,"DTX-incomp-chim_Blc56_Cpos_C735-B-R1-Map20_reversed"" 4284 6810",DTX
CP075072.1,80667,84312,"DTX-incomp_Blc54_Supercontig_3.5_19355_30059_DNA_TcMar_reversed"" 2860 6506",DTX
CP075072.1,94335,94576,"DTX-incomp_Blc4_Supercontig_3.3_516889_519233_DNA_TcMar"" 109 350",DTX
CP075072.1,94591,95777,"DTX-incomp_Blc255_Supercontig_3.1_50816_51273_DNA_TcMar"" 1 457",DTX
CP075072.1,95812,97781,"DTX-comp_Blc4_Cpos_C735-B-R21-Map20"" 2 3940",DTX
CP075072.1,97782,101626,"RLX-incomp_Blc13_Cpos_C735-B-G62-Map4"" 3111 6960",RLX
CP075072.1,294185,294334,"DTX-incomp_Blc66_Supercontig_3.3_1567878_1576797_DNA_TcMar"" 6579 6731",DTX
CP075072.1,313052,313093,"DTX-incomp_Blc157_Supercontig_3.4_1543096_1546512_DNA_TcMar"" 2987 3028",DTX
CP075072.1,314532,314752,"DTX-incomp_Blc157_Supercontig_3.4_1543096_1546512_DNA_TcMar"" 3049 3268",DTX
CP075072.1,334675,335550,"noCat_Blc218_Cpos_C735-B-G8-Map17"" 3 1393",noCat_Blc218_Cpos_C735
CP075072.1,468904,474207,"RLX-comp_Blc3_Supercontig_3.1_365926_371204_LTR_Copia"" 1 5278",RLX
CP075072.1,634121,634185,"RIX-comp_Blc122_Cpos_C735-B-G54-Map20"" 4703 4763",RIX
CP075072.1,712520,712700,"DTX-incomp-chim_Blc84_Supercontig_3.3_1764626_1772066_DNA_TcMar"" 1 181",DTX
CP075072.1,714345,714482,"DTX-comp_Blc115_Supercontig_3.5_740218_745388_DNA_TcMar_reversed"" 961 1098",DTX
CP075072.1,729757,729799,"DTX-incomp-chim_Blc73_Supercontig_3.3_5020_13409_DNA_hAT_reversed"" 7778 7818",DTX
CP075072.1,789681,789720,"RLX-incomp_Blc70_Supercontig_3.2_1252278_1261048_LTR_Gypsy"" 5304 5338",RLX
CP075072.1,804959,804998,"DTX-incomp_Blc4_Supercontig_3.3_3642456_3644773_DNA_TcMar_reversed"" 2 42",DTX
CP075072.1,989916,990103,"DTX-incomp_Blc197_Supercontig_3.2_951314_953313_DNA_TcMar"" 1719 1912",DTX
CP075072.1,1025101,1025206,"DTX-incomp-chim_Blc152_Supercontig_3.5_106348_109975_DNA_TcMar"" 2420 2526",DTX
CP075072.1,1029933,1029978,"DTX-incomp_Blc148_Supercontig_3.1_2730027_2733961_DNA_TcMar"" 3623 3668",DTX
CP075072.1,1029960,1030149,"RIX-incomp_Blc9_Cpos_C735-B-R58-Map20"" 6799 6990",RIX
CP075072.1,1030348,1030481,"RLX-incomp-chim_Blc38_Supercontig_3.3_902192_925079_DNA_TcMar"" 4032 4165",RLX
CP075072.1,1030644,1031517,"RLX-incomp-chim_Blc38_Supercontig_3.3_902192_925079_DNA_TcMar"" 4317 5165",RLX
CP075072.1,1031658,1031753,"RLX-incomp-chim_Blc38_Supercontig_3.3_902192_925079_DNA_TcMar"" 5293 5388",RLX
CP075072.1,1034558,1035684,"DTX-incomp_Blc197_Supercontig_3.2_951314_953313_DNA_TcMar"" 826 1999",DTX
CP075072.1,1035683,1035929,"DXX-MITE_Blc36_Cpos_C735-B-R64-Map5"" 183 429",DXX
CP075072.1,1035882,1035954,"DTX-incomp-chim_Blc84_Supercontig_3.3_1764626_1772066_DNA_TcMar"" 2645 2717",DTX
CP075072.1,1039556,1039634,"RXX-LARD_Blc65_Cpos_C735-B-R77-Map3"" 7457 7533",RXX
CP075072.1,1064457,1064564,"RLX-incomp_Blc3_Supercontig_3.1_2596039_2600711_LTR_Copia_reversed"" 1 108",RLX
CP075072.1,1089485,1089542,"RXX-LARD_Blc65_Cpos_C735-B-R77-Map3"" 869 930",RXX
CP075072.1,1094111,1094185,"DTX-incomp_Blc237_Supercontig_3.5_1436099_1437175_DNA_TcMar_reversed"" 173 246",DTX
CP075072.1,1094250,1095184,"RLX-incomp_Blc183_Supercontig_3.1_2633511_2636076_LTR_Gypsy"" 6 926",RLX
CP075072.1,1095213,1095256,"RLX-incomp_Blc183_Supercontig_3.1_2633511_2636076_LTR_Gypsy"" 927 967",RLX
CP075072.1,1095215,1102168,"RIX-comp_Blc9_Cpos_C735-B-R14-Map20"" 3 6964",RIX
CP075072.1,1102174,1102204,"RLX-incomp_Blc147_Supercontig_3.3_1523164_1527162_LTR_Copia"" 545 575",RLX
CP075072.1,1102230,1102752,"RLX-incomp-chim_Blc44_Cpos_C735-L-B6-Map1_reversed"" 4614 5135",RLX
CP075072.1,1102733,1102869,"RLX-comp_Blc17_Cpos_C735-L-B8-Map1"" 2266 2384",RLX
CP075072.1,1102864,1103997,"DTX-incomp_Blc5_Supercontig_3.1_214946_220744_DNA_hAT"" 5 1160",DTX
CP075072.1,1103955,1104297,"XXX-chim_Blc37_Supercontig_3.2_1010957_1038033_DNA_hAT_reversed"" 8269 8611",XXX
CP075072.1,1104274,1104627,"RLX-incomp_Blc2_Cpos_C735-L-B31-Map1_reversed"" 10077 10406",RLX
CP075072.1,1104624,1108080,"RLX-incomp-chim_Blc68_Cpos_C735-L-B35-Map1"" 1558 5044",RLX
CP075072.1,1108241,1109331,"RLX-incomp_Blc134_Supercontig_3.1_278218_282496_LTR_Gypsy"" 3327 4278",RLX
CP075072.1,1109332,1109362,"RLX-incomp-chim_Blc48_Supercontig_3.3_4182630_4194094_LTR_Gypsy_reversed"" 9582 9623",RLX
CP075072.1,1109361,1111714,"RLX-incomp_Blc164_Supercontig_3.3_4099518_4102729_LTR_Gypsy"" 388 2749",RLX
CP075072.1,1111715,1112860,"RLX-comp_Blc27_Supercontig_3.2_5162302_5169224_LTR_Gypsy_reversed"" 5808 6922",RLX
CP075072.1,1112857,1119798,"RLX-incomp-chim_Blc48_Supercontig_3.3_4182630_4194094_LTR_Gypsy_reversed"" 2696 9622",RLX
CP075072.1,1119797,1120530,"RLX-comp_Blc13_Cpos_C735-L-B42-Map1_reversed"" 5127 5854",RLX
CP075072.1,1120615,1120788,"DTX-incomp_Blc176_Cpos_C735-B-R44-Map3_reversed"" 2553 2727",DTX
